Brand,id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,coordinates
1,1.31E+18,Tue Sep 15 01:32:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @stufflistings: Samsung Galaxy S20 FE images live on TENAA.
https://t.co/GbJTa7fsG9
#Samsung #SamsungGalaxyS20FE https://t.co/vtH5EFIvYv",Samsung Galaxy S20 FE images live TENAA,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.136363636,0.5,en,0,40,MinaDev41066065,FALSE,"Samsung, SamsungGalaxyS20FE",stufflistings,"CD/151 sector 3, Ranchi JH",
1,1.31E+18,Tue Sep 15 01:30:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,AugestinJoseph,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Tue Sep 15 01:30:17 +0000 2020,"<a href=""https://cooldeal.casa"" rel=""nofollow"">scal.club</a>","Today Only!

#New  #Samsung #Galaxy S10e Factory Unlocked for $499, #retail $699!!

 #Deal #ganga… https://t.co/WfeHEZ4S6h",Today Only S10e Factory Unlocked 499 699,"Sentiment(polarity=0.0, subjectivity=1.0)",0,1,en,0,0,CoolDealCA,FALSE,"New, Samsung, Galaxy, retail, Deal, ganga",,United States,
1,1.31E+18,Tue Sep 15 01:29:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SamsungIndia: The next chapter of mobile is here. Pre-order the #GalaxyZFold2 5G now. EMI starting ₹12499*. https://t.co/WBpyHZnlfo
T&amp;C…",The next chapter mobile Pre-order G EMI starting,"Sentiment(polarity=0.0, subjectivity=0.05)",0,0.05,en,0,434,Vikramalways4u,FALSE,GalaxyZFold2,SamsungIndia,"मुंबई, भारत",
1,1.31E+18,Tue Sep 15 01:27:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Samsung #Galaxy Fold Tactical edition. 

#GalaxyFoldTacticalEdition 
#FoldTacticalEdition
#TacticalEdition https://t.co/ItmmA3n6qe",Fold Tactical edition,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,techpreacher8,FALSE,"Samsung, Galaxy, GalaxyFoldTacticalEdition, FoldTacticalEdition, TacticalEdition",,Global,
1,1.31E+18,Tue Sep 15 01:26:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SamsungIndia: The #GalaxyNote20Ultra 5G (Ready) gives you the smoothest gaming experience. Screenshot the right answer to get a chance…,The G Ready gives smoothest gaming experience Screenshot right answer get chance,"Sentiment(polarity=0.24285714285714285, subjectivity=0.5178571428571428)",0.242857143,0.517857143,en,0,484,khushboo_khetan,,GalaxyNote20Ultra,SamsungIndia,,
1,1.31E+18,Tue Sep 15 01:24:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SamsungIndia: Make the most of your work and play with the new #GalaxyNote20 series. Are you ready to #WFN - Work from Note? Own at ₹63…,Make work play new series Are ready Work Note Own,"Sentiment(polarity=0.3121212121212121, subjectivity=0.6515151515151515)",0.312121212,0.651515152,en,0,16,babu_billa,,"GalaxyNote20, WFN",SamsungIndia,India,
1,1.31E+18,Tue Sep 15 01:22:59 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","https://t.co/cavUnGUIbR

PRAYAG - WASHING - MACHINE - OUTLET - PIPE 

#PRAYAG #CORRUGATED #OUTLET #PIPE

#SAMSUNG… https://t.co/oOeDNHVOJh",WASHING MACHINE OUTLET PIPE,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,evewin89,FALSE,"PRAYAG, CORRUGATED, OUTLET, PIPE, SAMSUNG",,JAMSHEDPUR (TATA) (INDIA),
1,1.31E+18,Tue Sep 15 01:19:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @letsgodigitalNL: Samsung Galaxy Transparent Smartphone!
https://t.co/Ufgpaewnb7
3D Artwork produced by @Snoreyn 
#Samsung #SamsungGalax…",Samsung Galaxy Transparent Smartphone Artwork produced,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,91,williamchef3000,FALSE,Samsung,"letsgodigitalNL, Snoreyn",Caracas ,
1,1.31E+18,Tue Sep 15 01:19:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/oklSZdAvEI #gogitech… https://t.co/5jRWeVyl6z",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,akshay0246,FALSE,gogitech,,Poreyahat,
1,1.31E+18,Tue Sep 15 01:19:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,rajikettavan,,GalaxyZFold2,Poorvika_Mobile,Chennai,
1,1.31E+18,Tue Sep 15 01:19:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Dazzlingcutie1: @SamsungIndia Up to 21 Hrs 🌈
#GalaxyBudsLive #Samsung #ContestAlert 
@SamsungIndia 
Join @GoldQueenie4 @deora_gunjan @K…",Up Hrs Join,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,8,sandeep0_07,,"GalaxyBudsLive, Samsung, ContestAlert","Dazzlingcutie1, SamsungIndia, SamsungIndia, GoldQueenie4, deora_gunjan",,
1,1.31E+18,Tue Sep 15 01:18:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SamsungIndia: The next chapter of mobile is here. Pre-order the #GalaxyZFold2 5G now. EMI starting ₹12499*. https://t.co/WBpyHZnlfo
T&amp;C…",The next chapter mobile Pre-order G EMI starting,"Sentiment(polarity=0.0, subjectivity=0.05)",0,0.05,en,0,434,Shylock67644057,FALSE,GalaxyZFold2,SamsungIndia,Tirur,
1,1.31E+18,Tue Sep 15 01:10:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,Raju1417,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Tue Sep 15 01:09:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,RAJAGOP78512449,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Tue Sep 15 01:08:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/p8KADwKgZ9 #gogitech… https://t.co/IvCrxge4uZ",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,mohdars03639127,FALSE,gogitech,,,
1,1.31E+18,Tue Sep 15 01:05:03 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",AirPods with Android! (How to Setup AirPods on an Android Phone or Tablet) https://t.co/imzq6LOwsz #Android… https://t.co/W4A9enByDr,AirPods Android How Setup AirPods Android Phone Tablet,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,2,2,TechInRL,FALSE,Android,,Canada,
1,1.31E+18,Tue Sep 15 01:04:44 +0000 2020,"<a href=""https://twitter.com/MobileBot01"" rel=""nofollow"">MobileBot</a>","RT @MangiesShop: #smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #i…",,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,MobileBot01,,"smartphone, pro, android, samsung, apple, tech, phone, xiaomi, mobile, nokia, oneplus, s, gadget, huawai",MangiesShop,"Dubai, United Arab Emirates",
1,1.31E+18,Tue Sep 15 01:03:39 +0000 2020,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",🤪🤯 I tapped the video option by mistake and #Samsung added the music. All I can add is WTF? and #stuffatwork… https://t.co/BOaET70Sfh,I tapped video option mistake added music All I add WTF,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1,en,0,0,deepbluesea1956,FALSE,"Samsung, stuffatwork",,Southern California,
1,1.31E+18,Tue Sep 15 01:03:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Samsung: Here comes the #GalaxyUnpacked event dedicated to the #SamsungGalaxy fans around the world https://t.co/TzDq26DXjJ https://t.c…,Here comes event dedicated fans around world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,287,IronladySonam,FALSE,"GalaxyUnpacked, SamsungGalaxy",Samsung,India,
1,1.31E+18,Tue Sep 15 01:03:19 +0000 2020,"<a href=""https://socialrabbitplugin.com/"" rel=""nofollow"">SocialRabbit Plugin</a>","#smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget,… https://t.co/1XVXCkD2MZ",,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,MangiesShop,FALSE,"smartphone, pro, android, samsung, apple, tech, phone, xiaomi, mobile, nokia, oneplus, s, gadget",,Germany,
1,1.31E+18,Tue Sep 15 01:02:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Got a new NOTE 20 Ultra 5G about 5 days ago. 

Still have to really test the camera, but have to say no real issues… https://t.co/bw3qvWteAG",Got new NOTE Ultra G days ago Still really test camera say real issues,"Sentiment(polarity=0.1787878787878788, subjectivity=0.3181818181818182)",0.178787879,0.318181818,en,2,0,schachin,,,,,
1,1.31E+18,Tue Sep 15 01:00:01 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","It took long enough, but the Z Fold 2 actually works ... well.
#tech #mashablesea #foldablephone #samsung… https://t.co/Bc7xy0kIfS",It took long enough Z Fold actually works ... well,"Sentiment(polarity=-0.016666666666666666, subjectivity=0.3333333333333333)",-0.016666667,0.333333333,en,0,0,MashableSEA,FALSE,"tech, mashablesea, foldablephone, samsung",,Malaysia,
1,1.31E+18,Tue Sep 15 00:59:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nanistechlogic: https://t.co/BZu2Qa0f3e
#Samsung Tab s7 Unboxing https://t.co/P8Gv6y3o6a",Tab s7 Unboxing,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,719,arepally,FALSE,Samsung,nanistechlogic,PEDDAPALLI,
1,1.31E+18,Tue Sep 15 00:55:45 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Not a #Stellar $XLM fan, *however* I didn’t know that #Samsung is (also) a finance company and is integrating that… https://t.co/hPdJ9A1G5H",Not XLM fan however I didnt know also finance company integrating,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,countessofcoins,FALSE,"Stellar, Samsung",,,
1,1.31E+18,Tue Sep 15 00:55:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KiranRathOffici: Not without my #samsung #samsungs20ultra #samsungs20plus 😍😉🙌
#MondayMorning #MondayVibes https://t.co/FQeffDI6Cv",Not without,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,21,narasihpanchal,FALSE,"samsung, samsungs20ultra, samsungs20plus, MondayMorning, MondayVibes",KiranRathOffici,,
1,1.31E+18,Tue Sep 15 00:55:10 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FamilyInfotech: iPhone SE is the best-selling smartphone in the second quarter at the home of Samsung

Apple's market share in South Ko…",iPhone SE best-selling smartphone second quarter home SamsungApple 's market share South Ko,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,homesense_matty,,,FamilyInfotech,"Greater Accra, Ghana",
1,1.31E+18,Tue Sep 15 00:54:00 +0000 2020,"<a href=""https://schedulepress.com"" rel=""nofollow"">wp-scheduled-posts</a>","iPhone SE is the best-selling smartphone in the second quarter at the home of Samsung

Apple's market share in Sout… https://t.co/UUrjbCIC46",iPhone SE best-selling smartphone second quarter home SamsungApple 's market share Sout,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,2,1,FamilyInfotech,FALSE,,,,
1,1.31E+18,Tue Sep 15 00:53:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Ans)👉21 Hrs👈

#GalaxyBudsLive 
#Samsung #ContestAlert
@SamsungIndia 

Join guys
@Ashapanchal8… https://t.co/U6uibbiqzj",Ans 21 Hrs Join guys,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,aakash_beast786,FALSE,"GalaxyBudsLive, Samsung, ContestAlert","SamsungIndia, SamsungIndia, Ashapanchal8","Mumbai, Maharashtra",
1,1.31E+18,Tue Sep 15 00:53:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Ans)👉21 Hrs👈

#GalaxyBudsLive 
#Samsung 
@SamsungIndia 

Join guys
@Ashapanchal8 
@priya19909678… https://t.co/jAyb3vCMkZ",Ans 21 Hrs Join guys,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,aakash_beast786,FALSE,"GalaxyBudsLive, Samsung","SamsungIndia, SamsungIndia, Ashapanchal8, priya19909678","Mumbai, Maharashtra",
1,1.31E+18,Tue Sep 15 00:50:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Full camera mode, captivating sunset!  #Note20Ultra #TeamGalaxy #Samsung #sunsets #sunsetphotography @SamsungMobile… https://t.co/G5HVnVEHgW",Full camera mode captivating sunset,"Sentiment(polarity=0.425, subjectivity=0.775)",0.425,0.775,en,0,0,ohrigeeta,FALSE,"Note20Ultra, TeamGalaxy, Samsung, sunsets, sunsetphotography",SamsungMobile,Toronto,
1,1.31E+18,Tue Sep 15 00:50:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,Bala01203882,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Tue Sep 15 00:48:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia 21 Hrs 

#GalaxyBudsLive 
#Samsung 
@SamsungIndia 

Join
@aakash_beast786
@Anusure40893798… https://t.co/mdMrHj58JT",Hrs Join,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,khushboo_khetan,,"GalaxyBudsLive, Samsung","SamsungIndia, SamsungIndia, aakash_beast786, Anusure40893798",,
1,1.31E+18,Tue Sep 15 00:47:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SamsungIndia: Answer in the comments section and stand a chance to win the uber-cool Galaxy Buds Live. T&amp;C apply: https://t.co/sOeFaI8q…,Answer comments section stand chance win uber-cool Galaxy Buds Live T amp C apply,"Sentiment(polarity=0.4681818181818182, subjectivity=0.45)",0.468181818,0.45,en,0,138,khushboo_khetan,FALSE,,SamsungIndia,,
1,1.31E+18,Tue Sep 15 00:47:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Cesar_APrto: It pays to be @AARP member! Learn how to switch to AT&amp;T and get $100 credit per line.  Visit our store at Montrose Crossin…,It pays member Learn switch AT amp T get 100 credit per line Visit store Montrose Crossin,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,404girl,,,"Cesar_APrto, AARP","Fulton, MD",
1,1.31E+18,Tue Sep 15 00:45:16 +0000 2020,"<a href=""https://cooldeal.casa"" rel=""nofollow"">scal.club</a>","65"" #Samsung QLED #4k HDR Smart #TV- $772!

- Price update at checkout 

*open box return with warranty #Deal… https://t.co/5ecUrlvrmB",`` QLED HDR Smart 772 Price update checkout open box return warranty,"Sentiment(polarity=0.10714285714285714, subjectivity=0.5714285714285714)",0.107142857,0.571428571,en,0,0,CoolDealCA,FALSE,"Samsung, 4k, TV, Deal",,United States,
1,1.31E+18,Tue Sep 15 00:43:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ajitjagtap_15: @praveendel @SamsungIndia @CAITIndia @AimraIndia @PiyushGoyal @rsprasad @PiyushGoyalOffc Completely misuse of retailer d…,Completely misuse retailer,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,14,ShahidGilani10,,,"ajitjagtap_15, praveendel, SamsungIndia, CAITIndia, AimraIndia, PiyushGoyal, rsprasad, PiyushGoyalOffc",,
1,1.31E+18,Tue Sep 15 00:42:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/S4dOotidAF #gogitech… https://t.co/5UCfgbCLjm",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,mohitsom16,FALSE,gogitech,,"Ghaziabad, India",
1,1.31E+18,Tue Sep 15 00:32:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out Samsung's new products!
https://t.co/1piXDilNfi      

#Samsung
#Smartphones 
#Accessories 
#AUDIO",Check Samsung 's new products,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,1,fantasy_global,FALSE,"Samsung, Smartphones, Accessories, AUDIO",,,
1,1.31E+18,Tue Sep 15 00:28:29 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out Samsung's Smart TVs
https://t.co/B1zUS22VGj        

#Samsung
#SamsungSmartTV",Check Samsung 's Smart TVs,"Sentiment(polarity=0.21428571428571427, subjectivity=0.6428571428571429)",0.214285714,0.642857143,en,0,1,fantasy_global,FALSE,"Samsung, SamsungSmartTV",,,
1,1.31E+18,Tue Sep 15 00:26:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",samsung support is sham. It doesn't care customers after selling products. Totally useless after sales service and… https://t.co/gUxNcZZA0h,samsung support sham It n't care customers selling products Totally useless sales service,"Sentiment(polarity=-0.35, subjectivity=0.25)",-0.35,0.25,en,0,0,hardiks1989,,,,India,
